PhraseId,Sentiment
169876,1
169877,1
169878,1
169879,1
169880,1
169881,1
169882,2
169883,3
169884,3
169885,1
169886,3
169887,3
169888,3
169889,3
169890,2
169891,2
169892,2
169893,1
169894,1
169895,1
169896,2
169897,2
169898,2
169899,2
169900,2
169901,2
169902,2
169903,2
169904,2
169905,2
169906,2
169907,2
169908,2
169909,2
169910,2
169911,2
169912,2
169913,2
169914,2
169915,2
169916,2
169917,2
169918,2
169919,2
169920,2
169921,2
169922,2
169923,2
169924,2
169925,2
169926,2
169927,2
169928,2
169929,2
169930,2
169931,2
169932,2
169933,2
169934,2
169935,2
169936,3
169937,3
169938,3
169939,3
169940,4
169941,4
169942,4
169943,2
169944,3
169945,2
169946,2
169947,2
169948,3
169949,2
169950,2
169951,2
169952,2
169953,2
169954,2
169955,2
169956,2
169957,2
169958,2
169959,2
169960,2
169961,2
169962,2
169963,2
169964,2
169965,2
169966,2
169967,2
169968,3
169969,2
169970,3
169971,2
169972,2
169973,2
169974,2
169975,2
169976,2
169977,2
169978,2
169979,2
169980,2
169981,2
169982,2
169983,2
169984,2
169985,2
169986,2
169987,2
169988,2
169989,2
169990,2
169991,2
169992,2
169993,2
169994,2
169995,2
169996,2
169997,2
169998,2
169999,2
170000,2
170001,2
170002,2
170003,2
170004,2
170005,2
170006,2
170007,2
170008,2
170009,2
170010,2
170011,2
170012,2
170013,2
170014,2
170015,2
170016,2
170017,2
170018,2
170019,2
170020,2
170021,2
170022,2
170023,2
170024,2
170025,2
170026,2
170027,2
170028,2
170029,2
170030,2
170031,2
170032,2
170033,2
170034,2
170035,2
170036,2
170037,2
170038,2
170039,2
170040,2
170041,2
170042,2
170043,2
170044,2
170045,2
170046,2
170047,2
170048,2
170049,2
170050,2
170051,2
170052,2
170053,2
170054,2
170055,2
170056,2
170057,2
170058,2
170059,1
170060,2
170061,2
170062,2
170063,2
170064,2
170065,1
170066,2
170067,1
170068,2
170069,2
170070,2
170071,2
170072,2
170073,2
170074,2
170075,2
170076,2
170077,2
170078,2
170079,2
170080,2
170081,2
170082,2
170083,2
170084,2
170085,2
170086,2
170087,2
170088,2
170089,2
170090,2
170091,3
170092,2
170093,3
170094,3
170095,2
170096,2
170097,2
170098,2
170099,2
170100,2
170101,2
170102,2
170103,2
170104,2
170105,2
170106,2
170107,4
170108,4
170109,2
170110,2
170111,2
170112,2
170113,2
170114,2
170115,2
170116,2
170117,4
170118,3
170119,3
170120,1
170121,3
170122,3
170123,2
170124,2
170125,2
170126,2
170127,2
170128,2
170129,2
170130,2
170131,2
170132,2
170133,2
170134,2
170135,1
170136,1
170137,2
170138,1
170139,1
170140,1
170141,2
170142,2
170143,2
170144,2
170145,2
170146,2
170147,2
170148,2
170149,3
170150,3
170151,3
170152,2
170153,3
170154,2
170155,3
170156,2
170157,4
170158,2
170159,4
170160,4
170161,2
170162,2
170163,4
170164,4
170165,4
170166,4
170167,2
170168,3
170169,3
170170,2
170171,2
170172,2
170173,3
170174,3
170175,2
170176,2
170177,2
170178,2
170179,2
170180,2
170181,2
170182,3
170183,2
170184,2
170185,2
170186,3
170187,3
170188,3
170189,3
170190,2
170191,2
170192,2
170193,4
170194,4
170195,4
170196,3
170197,3
170198,3
170199,3
170200,3
170201,3
170202,1
170203,1
170204,2
170205,1
170206,1
170207,1
170208,2
170209,2
170210,2
170211,2
170212,2
170213,2
170214,3
170215,3
170216,2
170217,2
170218,2
170219,1
170220,2
170221,2
170222,3
170223,3
170224,3
170225,3
170226,3
170227,3
170228,3
170229,3
170230,3
170231,3
170232,2
170233,2
170234,2
170235,2
170236,2
170237,2
170238,0
170239,2
170240,0
170241,0
170242,0
170243,2
170244,2
170245,2
170246,0
170247,2
170248,2
170249,2
170250,0
170251,0
170252,2
170253,1
170254,2
170255,3
170256,3
170257,3
170258,3
170259,3
170260,3
170261,3
170262,3
170263,2
170264,2
170265,2
170266,2
170267,2
170268,2
170269,2
170270,2
170271,2
170272,2
170273,2
170274,3
170275,2
170276,2
170277,3
170278,3
170279,2
170280,2
170281,2
170282,2
170283,2
170284,2
170285,3
170286,3
170287,3
170288,3
170289,3
170290,2
170291,2
170292,2
170293,2
170294,2
170295,2
170296,2
170297,2
170298,2
170299,2
170300,2
170301,2
170302,2
170303,2
170304,2
170305,2
170306,2
170307,2
170308,2
170309,2
170310,2
170311,2
170312,2
170313,2
170314,3
170315,2
170316,2
170317,2
170318,3
170319,3
170320,2
170321,3
170322,3
170323,3
170324,3
170325,2
170326,2
170327,2
170328,2
170329,2
170330,2
170331,2
170332,2
170333,2
170334,2
170335,2
170336,2
170337,2
170338,2
170339,2
170340,0
170341,0
170342,1
170343,1
170344,1
170345,1
170346,1
170347,2
170348,2
170349,2
170350,1
170351,1
170352,1
170353,1
170354,2
170355,2
170356,2
170357,2
170358,2
170359,2
170360,2
170361,2
170362,2
170363,2
170364,2
170365,2
170366,2
170367,2
170368,2
170369,1
170370,2
170371,2
170372,2
170373,1
170374,2
170375,1
170376,1
170377,1
170378,1
170379,2
170380,2
170381,3
170382,2
170383,3
170384,3
170385,3
170386,3
170387,3
170388,3
170389,3
170390,3
170391,2
170392,3
170393,2
170394,2
170395,2
170396,3
170397,3
170398,3
170399,2
170400,2
170401,2
170402,2
170403,2
170404,2
170405,2
170406,2
170407,1
170408,2
170409,2
170410,1
170411,1
170412,1
170413,1
170414,1
170415,1
170416,2
170417,2
170418,2
170419,2
170420,2
170421,2
170422,2
170423,2
170424,2
170425,2
170426,2
170427,2
170428,2
170429,2
170430,2
170431,2
170432,2
170433,2
170434,2
170435,2
170436,2
170437,2
170438,2
170439,2
170440,2
170441,4
170442,4
170443,3
170444,3
170445,3
170446,2
170447,3
170448,3
170449,3
170450,3
170451,2
170452,4
170453,2
170454,4
170455,4
170456,2
170457,2
170458,2
170459,2
170460,2
170461,2
170462,2
170463,2
170464,2
170465,2
170466,2
170467,2
170468,2
170469,2
170470,2
170471,2
170472,2
170473,2
170474,2
170475,2
170476,2
170477,2
170478,2
170479,2
170480,2
170481,2
170482,2
170483,2
170484,2
170485,2
170486,2
170487,2
170488,2
170489,2
170490,2
170491,2
170492,2
170493,2
170494,2
170495,2
170496,1
170497,2
170498,2
170499,2
170500,2
170501,2
170502,2
170503,2
170504,2
170505,2
170506,3
170507,3
170508,1
170509,1
170510,1
170511,1
170512,2
170513,2
170514,2
170515,3
170516,2
170517,2
170518,2
170519,2
170520,2
170521,2
170522,2
170523,3
170524,3
170525,3
170526,3
170527,3
170528,3
170529,2
170530,2
170531,2
170532,2
170533,2
170534,2
170535,2
170536,2
170537,2
170538,2
170539,2
170540,2
170541,2
170542,2
170543,3
170544,2
170545,2
170546,2
170547,2
170548,2
170549,2
170550,2
170551,2
170552,2
170553,2
170554,2
170555,2
170556,3
170557,3
170558,2
170559,3
170560,3
170561,3
170562,2
170563,2
170564,2
170565,2
170566,3
170567,3
170568,2
170569,2
170570,3
170571,3
170572,2
170573,3
170574,3
170575,3
170576,3
170577,2
170578,2
170579,2
170580,2
170581,3
170582,3
170583,2
170584,2
170585,2
170586,2
170587,2
170588,3
170589,3
170590,3
170591,2
170592,2
170593,2
170594,3
170595,2
170596,3
170597,3
170598,3
170599,3
170600,2
170601,3
170602,2
170603,2
170604,2
170605,3
170606,2
170607,2
170608,2
170609,2
170610,2
170611,2
170612,2
170613,1
170614,2
170615,2
170616,1
170617,1
170618,1
170619,3
170620,2
170621,2
170622,2
170623,2
170624,2
170625,1
170626,1
170627,1
170628,2
170629,1
170630,1
170631,1
170632,3
170633,3
170634,3
170635,3
170636,1
170637,1
170638,2
170639,2
170640,2
170641,1
170642,1
170643,1
170644,1
170645,2
170646,2
170647,2
170648,2
170649,2
170650,2
170651,2
170652,2
170653,1
170654,1
170655,1
170656,2
170657,3
170658,2
170659,2
170660,2
170661,2
170662,1
170663,2
170664,2
170665,2
170666,1
170667,1
170668,1
170669,1
170670,2
170671,2
170672,2
170673,2
170674,2
170675,2
170676,2
170677,2
170678,2
170679,2
170680,2
170681,2
170682,2
170683,2
170684,2
170685,1
170686,1
170687,1
170688,2
170689,2
170690,2
170691,2
170692,2
170693,2
170694,2
170695,2
170696,3
170697,2
170698,2
170699,2
170700,2
170701,2
170702,3
170703,3
170704,3
170705,2
170706,3
170707,3
170708,3
170709,3
170710,3
170711,3
170712,2
170713,2
170714,2
170715,2
170716,2
170717,2
170718,2
170719,2
170720,2
170721,2
170722,2
170723,2
170724,2
170725,2
170726,2
170727,2
170728,2
170729,2
170730,2
170731,2
170732,2
170733,2
170734,3
170735,3
170736,2
170737,2
170738,2
170739,2
170740,2
170741,2
170742,2
170743,2
170744,2
170745,2
170746,2
170747,2
170748,2
170749,2
170750,0
170751,2
170752,2
170753,2
170754,2
170755,2
170756,2
170757,2
170758,2
170759,2
170760,2
170761,2
170762,2
170763,2
170764,2
170765,2
170766,2
170767,2
170768,2
170769,2
170770,3
170771,3
170772,2
170773,2
170774,3
170775,3
170776,2
170777,2
170778,2
170779,2
170780,2
170781,1
170782,1
170783,2
170784,2
170785,2
170786,2
170787,1
170788,1
170789,1
170790,1
170791,1
170792,1
170793,2
170794,2
170795,2
170796,2
170797,2
170798,2
170799,2
170800,2
170801,2
170802,2
170803,2
170804,2
170805,2
170806,2
170807,2
170808,2
170809,2
170810,2
170811,2
170812,2
170813,2
170814,3
170815,1
170816,2
170817,2
170818,2
170819,2
170820,2
170821,2
170822,2
170823,2
170824,2
170825,2
170826,2
170827,2
170828,2
170829,1
170830,1
170831,2
170832,1
170833,1
170834,1
170835,2
170836,2
170837,2
170838,2
170839,2
170840,2
170841,2
170842,2
170843,2
170844,2
170845,2
170846,2
170847,2
170848,2
170849,2
170850,2
170851,2
170852,2
170853,2
170854,2
170855,2
170856,2
170857,2
170858,2
170859,2
170860,2
170861,2
170862,2
170863,2
170864,2
170865,2
170866,2
170867,2
170868,2
170869,2
170870,2
170871,2
170872,2
170873,2
170874,2
170875,2
170876,2
170877,1
170878,1
170879,1
170880,2
170881,1
170882,1
170883,2
170884,2
170885,3
170886,3
170887,2
170888,3
170889,2
170890,2
170891,2
170892,1
170893,2
170894,2
170895,2
170896,2
170897,2
170898,2
170899,2
170900,2
170901,2
170902,2
170903,2
170904,3
170905,2
170906,2
170907,2
170908,3
170909,3
170910,3
170911,3
170912,2
170913,2
170914,2
170915,1
170916,1
170917,3
170918,3
170919,2
170920,3
170921,2
170922,3
170923,3
170924,3
170925,2
170926,2
170927,2
170928,2
170929,2
170930,2
170931,2
170932,2
170933,2
170934,2
170935,2
170936,2
170937,2
170938,2
170939,2
170940,2
170941,2
170942,2
170943,2
170944,2
170945,2
170946,2
170947,2
170948,2
170949,2
170950,2
170951,2
170952,2
170953,2
170954,2
170955,2
170956,2
170957,2
170958,2
170959,2
170960,2
170961,2
170962,2
170963,2
170964,2
170965,2
170966,2
170967,3
170968,3
170969,3
170970,3
170971,3
170972,3
170973,2
170974,3
170975,2
170976,2
170977,2
170978,2
170979,2
170980,2
170981,2
170982,2
170983,2
170984,2
170985,2
170986,2
170987,2
170988,2
170989,2
170990,3
170991,3
170992,3
170993,3
170994,3
170995,2
170996,2
170997,2
170998,2
170999,2
171000,2
171001,1
171002,3
171003,3
171004,3
171005,3
171006,2
171007,2
171008,2
171009,2
171010,2
171011,2
171012,2
171013,2
171014,0
171015,2
171016,2
171017,2
171018,2
171019,2
171020,2
171021,2
171022,0
171023,0
171024,0
171025,0
171026,0
171027,0
171028,0
171029,0
171030,2
171031,2
171032,2
171033,1
171034,1
171035,1
171036,2
171037,2
171038,2
171039,3
171040,3
171041,3
171042,2
171043,2
171044,2
171045,2
171046,2
171047,2
171048,3
171049,3
171050,3
171051,3
171052,3
171053,3
171054,3
171055,2
171056,2
171057,2
171058,2
171059,2
171060,2
171061,2
171062,2
171063,2
171064,2
171065,2
171066,1
171067,1
171068,1
171069,1
171070,2
171071,2
171072,1
171073,1
171074,1
171075,1
171076,1
171077,1
171078,2
171079,1
171080,2
171081,2
171082,2
171083,2
171084,2
171085,2
171086,2
171087,2
171088,2
171089,2
171090,2
171091,2
171092,2
171093,2
171094,2
171095,2
171096,3
171097,3
171098,2
171099,2
171100,2
171101,2
171102,2
171103,2
171104,2
171105,2
171106,2
171107,3
171108,3
171109,2
171110,2
171111,2
171112,3
171113,3
171114,3
171115,3
171116,2
171117,2
171118,2
171119,2
171120,2
171121,2
171122,2
171123,2
171124,2
171125,2
171126,2
171127,2
171128,2
171129,2
171130,2
171131,2
171132,3
171133,3
171134,3
171135,3
171136,3
171137,3
171138,2
171139,2
171140,2
171141,2
171142,2
171143,2
171144,2
171145,2
171146,2
171147,2
171148,2
171149,2
171150,2
171151,2
171152,2
171153,2
171154,3
171155,3
171156,2
171157,2
171158,2
171159,2
171160,2
171161,2
171162,1
171163,2
171164,3
171165,2
171166,2
171167,2
171168,3
171169,3
171170,3
171171,3
171172,3
171173,3
171174,2
171175,2
171176,1
171177,2
171178,2
171179,2
171180,1
171181,1
171182,2
171183,1
171184,2
171185,2
171186,2
171187,2
171188,2
171189,2
171190,2
171191,2
171192,1
171193,1
171194,2
171195,2
171196,2
171197,2
171198,2
171199,1
171200,2
171201,2
171202,1
171203,1
171204,1
171205,2
171206,1
171207,1
171208,1
171209,1
171210,2
171211,2
171212,2
171213,2
171214,2
171215,2
171216,2
171217,2
171218,2
171219,2
171220,2
171221,2
171222,2
171223,2
171224,2
171225,2
171226,2
171227,2
171228,2
171229,2
171230,2
171231,2
171232,2
171233,2
171234,2
171235,2
171236,2
171237,2
171238,2
171239,2
171240,2
171241,2
171242,2
171243,2
171244,2
171245,2
171246,2
171247,2
171248,2
171249,2
171250,2
171251,2
171252,2
171253,2
171254,2
171255,2
171256,2
171257,2
171258,2
171259,2
171260,2
171261,2
171262,2
171263,2
171264,2
171265,2
171266,2
171267,2
171268,2
171269,2
171270,2
171271,2
171272,2
171273,2
171274,2
171275,2
171276,2
171277,2
171278,2
171279,2
171280,2
171281,2
171282,2
171283,2
171284,2
171285,2
171286,2
171287,2
171288,2
171289,2
171290,2
171291,2
171292,2
171293,2
171294,2
171295,2
171296,4
171297,4
171298,3
171299,3
171300,2
171301,2
171302,2
171303,3
171304,2
171305,2
171306,2
171307,2
171308,2
171309,2
171310,2
171311,2
171312,4
171313,2
171314,2
171315,2
171316,2
171317,2
171318,2
171319,2
171320,2
171321,2
171322,2
171323,2
171324,2
171325,2
171326,2
171327,4
171328,4
171329,4
171330,4
171331,4
171332,4
171333,2
171334,2
171335,2
171336,2
171337,2
171338,2
171339,2
171340,2
171341,2
171342,2
171343,2
171344,2
171345,2
171346,2
171347,3
171348,2
171349,2
171350,2
171351,2
171352,2
171353,2
171354,2
171355,2
171356,2
171357,2
171358,2
171359,2
171360,2
171361,2
171362,2
171363,2
171364,2
171365,2
171366,2
171367,2
171368,3
171369,3
171370,2
171371,3
171372,2
171373,2
171374,2
171375,2
171376,2
171377,2
171378,2
171379,2
171380,2
171381,2
171382,2
171383,2
171384,2
171385,2
171386,2
171387,2
171388,2
171389,2
171390,2
171391,2
171392,2
171393,2
171394,2
171395,2
171396,0
171397,0
171398,0
171399,0
171400,0
171401,0
171402,0
171403,0
171404,0
171405,1
171406,2
171407,2
171408,2
171409,2
171410,1
171411,2
171412,1
171413,1
171414,1
171415,3
171416,2
171417,2
171418,2
171419,2
171420,2
171421,2
171422,2
171423,2
171424,2
171425,2
171426,2
171427,2
171428,2
171429,2
171430,2
171431,2
171432,2
171433,2
171434,2
171435,2
171436,3
171437,2
171438,2
171439,2
171440,2
171441,2
171442,2
171443,2
171444,2
171445,2
171446,2
171447,2
171448,2
171449,3
171450,3
171451,3
171452,3
171453,2
171454,2
171455,2
171456,2
171457,2
171458,2
171459,2
171460,2
171461,2
171462,1
171463,3
171464,3
171465,3
171466,2
171467,2
171468,2
171469,2
171470,2
171471,2
171472,0
171473,2
171474,1
171475,1
171476,1
171477,1
171478,2
171479,2
171480,2
171481,2
171482,2
171483,2
171484,2
171485,2
171486,2
171487,2
171488,2
171489,2
171490,2
171491,1
171492,1
171493,2
171494,1
171495,1
171496,1
171497,2
171498,2
171499,1
171500,1
171501,1
171502,1
171503,1
171504,1
171505,1
171506,2
171507,1
171508,1
171509,2
171510,3
171511,3
171512,2
171513,2
171514,3
171515,2
171516,2
171517,2
171518,2
171519,2
171520,2
171521,2
171522,2
171523,2
171524,2
171525,2
171526,2
171527,2
171528,2
171529,2
171530,2
171531,2
171532,2
171533,2
171534,2
171535,2
171536,2
171537,2
171538,2
171539,2
171540,2
171541,2
171542,2
171543,1
171544,2
171545,2
171546,2
171547,2
171548,2
171549,2
171550,2
171551,2
171552,2
171553,2
171554,2
171555,2
171556,2
171557,2
171558,2
171559,2
171560,2
171561,3
171562,3
171563,3
171564,3
171565,3
171566,2
171567,2
171568,2
171569,2
171570,2
171571,2
171572,2
171573,2
171574,2
171575,2
171576,2
171577,2
171578,2
171579,2
171580,2
171581,2
171582,2
171583,2
171584,2
171585,2
171586,2
171587,2
171588,2
171589,2
171590,2
171591,3
171592,3
171593,3
171594,2
171595,2
171596,3
171597,3
171598,3
171599,3
171600,2
171601,2
171602,2
171603,2
171604,2
171605,2
171606,2
171607,2
171608,2
171609,2
171610,2
171611,2
171612,2
171613,2
171614,2
171615,2
171616,2
171617,2
171618,2
171619,2
171620,2
171621,2
171622,2
171623,3
171624,3
171625,3
171626,3
171627,3
171628,1
171629,2
171630,4
171631,4
171632,1
171633,1
171634,3
171635,4
171636,0
171637,0
171638,2
171639,2
171640,2
171641,2
171642,1
171643,2
171644,2
171645,2
171646,2
171647,2
171648,2
171649,2
171650,2
171651,2
171652,2
171653,0
171654,2
171655,1
171656,1
171657,1
171658,3
171659,3
171660,3
171661,2
171662,2
171663,2
171664,2
171665,3
171666,3
171667,3
171668,2
171669,3
171670,3
171671,2
171672,2
171673,2
171674,1
171675,1
171676,1
171677,1
171678,2
171679,2
171680,2
171681,3
171682,3
171683,3
171684,3
171685,3
171686,3
171687,3
171688,3
171689,2
171690,3
171691,3
171692,2
171693,2
171694,2
171695,2
171696,2
171697,2
171698,2
171699,2
171700,3
171701,2
171702,2
171703,2
171704,2
171705,2
171706,2
171707,2
171708,2
171709,2
171710,2
171711,2
171712,2
171713,2
171714,2
171715,2
171716,2
171717,2
171718,2
171719,2
171720,2
171721,2
171722,2
171723,2
171724,2
171725,2
171726,2
171727,2
171728,2
171729,1
171730,1
171731,1
171732,2
171733,2
171734,2
171735,2
171736,2
171737,1
171738,1
171739,2
171740,2
171741,2
171742,2
171743,2
171744,2
171745,2
171746,2
171747,2
171748,2
171749,2
171750,2
171751,2
171752,2
171753,2
171754,2
171755,2
171756,2
171757,2
171758,2
171759,2
171760,4
171761,4
171762,4
171763,4
171764,4
171765,4
171766,3
171767,3
171768,3
171769,2
171770,2
171771,2
171772,2
171773,2
171774,2
171775,2
171776,2
171777,0
171778,1
171779,1
171780,1
171781,1
171782,1
171783,0
171784,0
171785,0
171786,2
171787,2
171788,2
171789,2
171790,2
171791,2
171792,2
171793,2
171794,2
171795,1
171796,1
171797,1
171798,2
171799,3
171800,3
171801,2
171802,2
171803,2
171804,3
171805,1
171806,2
171807,2
171808,2
171809,2
171810,2
171811,2
171812,2
171813,2
171814,1
171815,2
171816,2
171817,2
171818,2
171819,2
171820,1
171821,1
171822,2
171823,2
171824,2
171825,2
171826,1
171827,1
171828,1
171829,1
171830,2
171831,2
171832,2
171833,2
171834,2
171835,1
171836,3
171837,3
171838,3
171839,2
171840,3
171841,3
171842,2
171843,2
171844,2
171845,2
171846,2
171847,2
171848,2
171849,2
171850,2
171851,2
171852,3
171853,3
171854,3
171855,4
171856,4
171857,4
171858,4
171859,4
171860,2
171861,2
171862,2
171863,2
171864,2
171865,2
171866,2
171867,2
171868,2
171869,2
171870,2
171871,2
171872,2
171873,2
171874,2
171875,2
171876,2
171877,2
171878,2
171879,3
171880,3
171881,2
171882,2
171883,2
171884,2
171885,2
171886,2
171887,2
171888,2
171889,2
171890,3
171891,3
171892,3
171893,2
171894,2
171895,2
171896,2
171897,2
171898,2
171899,2
171900,2
171901,2
171902,2
171903,2
171904,2
171905,3
171906,2
171907,2
171908,2
171909,2
171910,1
171911,1
171912,1
171913,1
171914,3
171915,3
171916,3
171917,3
171918,2
171919,2
171920,2
171921,2
171922,2
171923,2
171924,2
171925,4
171926,2
171927,2
171928,2
171929,3
171930,3
171931,3
171932,2
171933,3
171934,3
171935,2
171936,3
171937,3
171938,3
171939,2
171940,3
171941,3
171942,3
171943,2
171944,2
171945,2
171946,2
171947,2
171948,2
171949,2
171950,2
171951,2
171952,2
171953,1
171954,1
171955,1
171956,1
171957,1
171958,3
171959,3
171960,2
171961,2
171962,2
171963,2
171964,2
171965,4
171966,4
171967,2
171968,2
171969,2
171970,2
171971,2
171972,2
171973,2
171974,2
171975,2
171976,2
171977,2
171978,2
171979,2
171980,2
171981,4
171982,2
171983,2
171984,4
171985,4
171986,4
171987,3
171988,4
171989,4
171990,2
171991,3
171992,3
171993,2
171994,2
171995,2
171996,2
171997,2
171998,2
171999,2
172000,2
172001,2
172002,2
172003,2
172004,4
172005,4
172006,2
172007,2
172008,2
172009,2
172010,2
172011,2
172012,2
172013,2
172014,2
172015,2
172016,2
172017,2
172018,2
172019,2
172020,2
172021,2
172022,2
172023,2
172024,2
172025,2
172026,2
172027,2
172028,2
172029,2
172030,2
172031,2
172032,2
172033,0
172034,2
172035,2
172036,2
172037,2
172038,2
172039,0
172040,2
172041,2
172042,2
172043,2
172044,2
172045,2
172046,0
172047,2
172048,2
172049,2
172050,2
172051,2
172052,2
172053,2
172054,2
172055,3
172056,3
172057,3
172058,3
172059,1
172060,1
172061,2
172062,3
172063,2
172064,3
172065,2
172066,2
172067,1
172068,2
172069,3
172070,2
172071,3
172072,2
172073,3
172074,2
172075,3
172076,0
172077,2
172078,2
172079,2
172080,2
172081,0
172082,0
172083,0
172084,0
172085,0
172086,0
172087,2
172088,2
172089,2
172090,2
172091,2
172092,2
172093,0
172094,2
172095,2
172096,2
172097,2
172098,2
172099,2
172100,3
172101,3
172102,0
172103,0
172104,2
172105,0
172106,0
172107,3
172108,3
172109,2
172110,2
172111,2
172112,2
172113,2
172114,2
172115,2
172116,2
172117,2
172118,2
172119,1
172120,1
172121,2
172122,2
172123,0
172124,0
172125,1
172126,1
172127,2
172128,2
172129,2
172130,2
172131,1
172132,1
172133,1
172134,1
172135,2
172136,2
172137,1
172138,1
172139,1
172140,1
172141,3
172142,3
172143,3
172144,3
172145,3
172146,2
172147,3
172148,3
172149,2
172150,2
172151,2
172152,2
172153,2
172154,2
172155,2
172156,2
172157,2
172158,2
172159,2
172160,2
172161,2
172162,2
172163,2
172164,2
172165,2
172166,2
172167,2
172168,2
172169,2
172170,2
172171,2
172172,2
172173,2
172174,2
172175,2
172176,2
172177,2
172178,2
172179,2
172180,2
172181,2
172182,2
172183,2
172184,2
172185,2
172186,2
172187,2
172188,3
172189,3
172190,2
172191,2
172192,2
172193,2
172194,2
172195,2
172196,2
172197,2
172198,2
172199,2
172200,1
172201,2
172202,2
172203,2
172204,3
172205,2
172206,2
172207,2
172208,2
172209,2
172210,2
172211,2
172212,2
172213,2
172214,2
172215,3
172216,2
172217,3
172218,3
172219,3
172220,3
172221,3
172222,3
172223,3
172224,2
172225,2
172226,3
172227,3
172228,3
172229,3
172230,2
172231,2
172232,3
172233,3
172234,2
172235,2
172236,2
172237,2
172238,2
172239,2
172240,2
172241,2
172242,2
172243,2
172244,2
172245,2
172246,2
172247,2
172248,2
172249,2
172250,2
172251,2
172252,2
172253,2
172254,2
172255,2
172256,2
172257,2
172258,2
172259,2
172260,2
172261,2
172262,2
172263,2
172264,2
172265,2
172266,2
172267,2
172268,3
172269,2
172270,2
172271,2
172272,2
172273,2
172274,2
172275,2
172276,2
172277,3
172278,3
172279,3
172280,2
172281,2
172282,1
172283,1
172284,2
172285,2
172286,2
172287,2
172288,1
172289,1
172290,1
172291,1
172292,1
172293,1
172294,2
172295,2
172296,2
172297,2
172298,2
172299,2
172300,2
172301,2
172302,2
172303,2
172304,2
172305,2
172306,2
172307,2
172308,2
172309,2
172310,2
172311,2
172312,2
172313,2
172314,2
172315,2
172316,3
172317,3
172318,3
172319,2
172320,2
172321,0
172322,0
172323,0
172324,2
172325,2
172326,2
172327,2
172328,2
172329,1
172330,1
172331,1
172332,1
172333,3
172334,3
172335,2
172336,1
172337,1
172338,2
172339,2
172340,2
172341,2
172342,1
172343,1
172344,1
172345,2
172346,3
172347,3
172348,3
172349,2
172350,2
172351,2
172352,2
172353,2
172354,1
172355,1
172356,1
172357,1
172358,1
172359,1
172360,2
172361,2
172362,4
172363,4
172364,4
172365,4
172366,4
172367,4
172368,4
172369,4
172370,3
172371,2
172372,2
172373,3
172374,2
172375,3
172376,3
172377,2
172378,2
172379,2
172380,2
172381,2
172382,0
172383,1
172384,1
172385,2
172386,2
172387,1
172388,2
172389,2
172390,2
172391,2
172392,2
172393,2
172394,2
172395,2
172396,2
172397,2
172398,2
172399,2
172400,2
172401,2
172402,2
172403,2
172404,2
172405,2
172406,4
172407,4
172408,4
172409,4
172410,2
172411,2
172412,4
172413,4
172414,4
172415,4
172416,4
172417,4
172418,4
172419,2
172420,4
172421,4
172422,2
172423,2
172424,2
172425,2
172426,2
172427,2
172428,2
172429,2
172430,2
172431,2
172432,2
172433,2
172434,3
172435,3
172436,3
172437,3
172438,3
172439,2
172440,2
172441,3
172442,3
172443,3
172444,2
172445,2
172446,2
172447,1
172448,2
172449,2
172450,1
172451,1
172452,1
172453,2
172454,2
172455,1
172456,2
172457,2
172458,2
172459,2
172460,2
172461,2
172462,1
172463,2
172464,1
172465,1
172466,1
172467,1
172468,1
172469,2
172470,2
172471,2
172472,2
172473,2
172474,2
172475,2
172476,2
172477,1
172478,1
172479,1
172480,1
172481,2
172482,2
172483,2
172484,1
172485,1
172486,2
172487,2
172488,2
172489,2
172490,2
172491,2
172492,2
172493,2
172494,2
172495,2
172496,2
172497,2
172498,2
172499,2
172500,2
172501,2
172502,2
172503,2
172504,1
172505,2
172506,2
172507,2
172508,2
172509,2
172510,2
172511,2
172512,2
172513,2
172514,2
172515,1
172516,1
172517,2
172518,2
172519,2
172520,2
172521,2
172522,2
172523,2
172524,2
172525,2
172526,2
172527,2
172528,2
172529,2
172530,2
172531,2
172532,2
172533,2
172534,2
172535,2
172536,2
172537,2
172538,2
172539,2
172540,2
172541,2
172542,2
172543,2
172544,2
172545,3
172546,2
172547,2
172548,2
172549,2
172550,2
172551,2
172552,2
172553,2
172554,2
172555,2
172556,2
172557,1
172558,1
172559,1
172560,1
172561,1
172562,2
172563,2
172564,2
172565,2
172566,2
172567,2
172568,2
172569,2
172570,2
172571,2
172572,2
172573,2
172574,2
172575,2
172576,2
172577,2
172578,2
172579,4
172580,4
172581,4
172582,3
172583,3
172584,3
172585,2
172586,2
172587,2
172588,4
172589,4
172590,2
172591,4
172592,4
172593,2
172594,2
172595,2
172596,2
172597,2
172598,2
172599,2
172600,2
172601,2
172602,2
172603,2
172604,2
172605,2
172606,2
172607,2
172608,2
172609,2
172610,2
172611,2
172612,2
172613,4
172614,3
172615,2
172616,2
172617,2
172618,2
172619,3
172620,3
172621,3
172622,3
172623,2
172624,3
172625,3
172626,3
172627,2
172628,3
172629,2
172630,3
172631,2
172632,2
172633,2
172634,3
172635,2
172636,2
172637,2
172638,2
172639,2
172640,2
172641,2
172642,2
172643,2
172644,2
172645,2
172646,2
172647,2
172648,2
172649,2
172650,2
172651,2
172652,2
172653,2
172654,2
172655,2
172656,3
172657,3
172658,1
172659,1
172660,1
172661,0
172662,1
172663,1
172664,1
172665,1
172666,2
172667,2
172668,2
172669,2
172670,3
172671,3
172672,3
